NIR_mean,NDVI_mean,GNDVI_std,Temp_std,Green_contrast,Green_correlation,RedEdge_contrast,Thermal_contrast,Thermal_correlation,Canopy_Volume,Canopy_COV,Canopy_LAI,Canopy_HP,Canopy_S,Canopy_K
0.0015244040215596551,0.028324182217195144,-1.209863039027484,-0.027384254975570455,0.05490663996193968,-0.15562917535353923,-0.03918904499028632,0.08062730697691725,-0.04650152705602356,2.4118279593738134,0.6683501150541772,-0.38871269102564837,0.31823173473855826,0.5501314336928133,0.6896708427166178
0.004590485302560727,0.018353112056410558,-1.2940591388526892,-0.0018987391829137503,0.015850697130201673,-0.13902239296478802,-0.04026924134902681,0.07882597290032808,-0.04406330448543357,2.4315440687164545,0.6646801346508558,-0.40544355694357226,0.3102793433133598,0.5424153821110527,0.6180211437356545
0.01404405944853988,-0.013136131287749766,-1.109038943763017,-0.004650918507225471,0.0685598225047824,-0.14438031839629206,-0.03544987844923973,0.050305836135046605,-0.04071946355993629,2.4076544125330988,0.633223746908238,-0.3991540597869344,0.3738414833635098,0.5698797547538302,0.6429151719381399
-0.056714660995468805,-0.051468059854483036,-4.087965459770182,0.0063325808110301215,-0.11731508327990509,-0.24546773372176514,-0.38438432266818595,0.01067838475730612,-0.11401548446888117,-1.447844441678652,0.07137209510976633,-0.6669578941174404,-1.107350688151604,0.1399663991623731,0.03373366760745753
-0.050213239971861716,-0.028620055556693696,-4.146695622876207,-0.05719740687193265,0.03341323361548861,-0.2533402090978343,-0.38648740828210537,0.019246914216275942,-0.12188079463422447,-1.496540075202124,0.07473547158421552,-0.7148170292045452,-0.9560971498867852,0.13250954980753546,0.005573945668592813
-0.05462942097269807,-0.055648818295821426,-4.165331918134944,0.016305860823628275,-0.13805138668898131,-0.25657210088100385,-0.454268554960785,0.015024340180241853,-0.026306609050525346,-1.504368182721094,0.06546988531260174,-0.6648381846178157,-1.1245169837816484,0.10887908282129873,0.03525439972674181
-0.07226890601318138,-0.012258692810598583,-4.076036825924644,-0.037330030031527864,-0.09006902385205168,-0.227542857162114,-0.3145210585978308,0.02178773021017108,-0.12516757791421232,-1.5016178806562583,0.049833957357423554,-0.6812997066881838,-0.9279220566769147,0.11996041093051912,0.07499614765448825
-0.05588231954271784,-0.05800321896261275,-2.9261647515125455,-0.009517725718016967,-0.059221743179351076,-0.1684253987900028,-0.06304689870355705,-0.009240590429972391,-0.12297382358466898,0.19048956295969913,0.20089774411412298,-0.6721854010546855,-1.3620795799827192,-0.904885744810098,0.28896339774000546
-0.044990988326930076,0.013756618975247806,-3.23202489713512,-0.0364884872543243,0.07005751206154726,-0.1477843854960721,0.023131315432515023,-0.04846258455037996,-0.09431938629196845,0.23012235920284144,0.18276687952216794,-0.6506967098523848,-1.2910378678189394,-0.9328860133574848,0.2766001267848224
-0.028356362180374878,-0.07537368972649705,-3.003255938898637,0.006724527115534542,-0.027560034343574555,-0.12612823457473893,-0.0862390516533309,0.04206781985955939,-0.12937304342531458,0.20075399108795228,0.16412093872359013,-0.6440334266627183,-1.3349601073518522,-0.9202275628544033,0.31682657601839115
